Date,Open,High,Low,Close,Volume
2020-02-28,36.421,37.677,35.68,36.903,111686000
2020-03-02,37.311,38.136,36.45,38.105,69979000
2020-03-03,38.103,39.352,36.74,36.877,83646000
2020-03-04,37.777,38.401,37.050999,38.379,54873000
2020-03-05,38.099998,39.14,36.864,37.278,87470000
2020-03-06,36.77,37.131,35.685,36.897,81472000
2020-03-09,34.386,35.747,34.172,34.649,74055000
2020-03-10,35.643,36.454,34.785,36.413,76044000
2020-03-11,35.892,36.298,34.479,34.992,60360000
2020-03-12,32.65,33.572,30.732,31.525,120716000
2020-03-13,33.050999,33.642,30.739,33.63,94582000
2020-03-16,30.663,33.435,29.475,29.884,105599000
2020-03-17,30.619,32.29,29.025,31.975,100139000
2020-03-18,30.24,33.158,30.0,31.547,125936000
2020-03-19,32.433,34.851,31.682,33.203,106160000
2020-03-20,34.231,35.049,33.2,33.283,108538000
2020-03-23,34.789,36.611,34.088001,36.027,134494000
2020-03-24,36.999,37.293,35.303,35.732,116387000
2020-03-25,36.102,36.2,33.917,34.239,87672000
2020-03-26,34.4,36.384,34.173,36.299,72296000
